Name;Density (g/cc);E-Modul (GPa);Poissons Ratio;Class
Aluminum 336.0-T551, Permanent Mold Cast;2.72;73.0;0.330
Aluminum 336.0-T65, Permanent Mold Cast;2.72;73.0;0.330
Aluminum 354.0-T61, Permanent Mold Cast;2.71;73.1;0.330
Aluminum 354.0-T62, Permanent Mold Cast;2.71;73.1;0.330
Aluminum 355.0-T71, Permanent Mold Cast;2.71;70.3;0.330
Aluminum 355.0-T71, Sand Cast;2.71;70.3;0.330
Aluminum C355.0-T61, Permanent Mold Cast;2.71;69.6;0.330
Aluminum C355.0-T6, Sand Cast;2.71;69.6;0.330
Aluminum 355.0-T51, Permanent Mold Cast;2.71;70.3;0.330
Aluminum 355.0-T51, Sand Cast;2.71;70.3;0.330
Aluminum 355.0-T61, Cast;2.71;70.3;0.330
Aluminum 355.0-T62, Permanent Mold Cast;2.71;70.3;0.330
Aluminum 355.0-T6, Permanent Mold Cast;2.71;70.3;0.330
Aluminum 355.0-T6, Sand Cast;2.71;70.3;0.330
Aluminum 355.0-T7, Permanent Mold Cast;2.71;70.3;0.330
Aluminum 355.0-T7, Sand Cast;2.71;70.3;0.330
Aluminum 356.0-T71, Permanent Mold Cast;2.68;72.4;0.330
Aluminum 356.0-T71, Sand Cast;2.68;72.4;0.330
Aluminum A356.0-T61, Permanent Mold Cast;2.67;72.4;0.330
Aluminum A356.0-T6, Sand Cast;2.67;72.4;0.330
Aluminum 356.0-F, Permanent Mold Cast;2.68;72.4;0.330
Aluminum 356.0-F, Sand Cast;2.68;72.4;0.330
Aluminum 356.0-T51, Permanent Mold Cast;2.68;72.4;0.330
Aluminum 356.0-T51, Sand Cast;2.68;72.4;0.330
Aluminum 356.0-T6, Permanent Mold Cast;2.68;72.4;0.330
Aluminum 356.0-T6, Sand Cast;2.68;72.4;0.330
Aluminum 356.0-T7, Permanent Mold Cast;2.68;72.4;0.330
Aluminum 356.0-T7, Sand Cast;2.68;72.4;0.330
Aluminum A357.0-T62, Cast;2.67;72.4;0.330
Aluminum A357.0-T61, Permanent Mold Cast;2.67;72.4;0.330
Aluminum 357.0-F Casting Alloy;2.67;72.4;0.330
Aluminum 357.0-T6, Permanent Mold Cast;2.67;72.4;0.330
Aluminum 359.0-T6 Casting Alloy;2.67;72.4;0.330
Aluminum 359.0-T61, Permanent Mold Cast;2.67;72.4;0.330
Aluminum 359.0-T62, Permanent Mold Cast;2.67;72.4;0.330
Aluminum A360.0-F Die Casting Alloy;2.68;71.0;0.330
Aluminum 360.0-F Die Casting Alloy;2.68;71.0;0.330
Aluminum A380.0-F Die Casting Alloy;2.76;71.0;0.330
Aluminum 380.0-F Die Casting Alloy;2.76;71.0;0.330
Aluminum A380.0-T5, Casting Alloy;2.74;71.0;0.330
Aluminum A413.0-F Die Casting Alloy;2.66;71.0;0.330
Aluminum 413.0-F Die Casting Alloy;2.66;71.0;0.330
Aluminum A443.0;2.69;71.0;0.330
Aluminum B443.0-F, Permanent Mold Cast;2.69;71.0;0.330
Aluminum B443.0-F, Sand Cast;2.69;71.0;0.330
Aluminum C443.0-F Die Casting Alloy;2.69;71.0;0.330
Aluminum 443.0-F, Permanent Mold Cast;2.69;71.0;0.330
Aluminum 443.0-F, Sand Cast;2.69;71.0;0.330
Aluminum 512.0-F, Sand Cast;2.65;71.0;0.330
Aluminum 513.0-F, Permanent Mold Cast;2.68;71.0;0.330
Aluminum 514.0-F, Sand Cast;2.65;71.0;0.330
Aluminum 518.0-F Die Casting Alloy;2.57;69.0;0.330
Aluminum 520.0-T4, Sand Cast;2.57;66.0;0.330
Aluminum A535.0-F or Aluminum 535.0-T5, Cast;2.62;71.0;0.330
Aluminum B535.0-F or Aluminum 535.0-T5, Cast;2.62;71.0;0.330
Aluminum 535.0-F or Aluminum 535.0-T5, Sand Cast;2.62;71.0;0.330
Aluminum 705.0-F, Sand Cast;2.76;71.0;0.330
Aluminum 705.0-T5, Permanent Mold Cast;2.76;71.0;0.330
Aluminum 705.0-T5, Sand Cast;2.76;71.0;0.330
Aluminum 707.0-F Casting Alloy;2.77;71.0;0.330
Aluminum 707.0-T5, Sand Cast;2.77;71.0;0.330
Aluminum 707.0-T7, Permanent Mold Cast;2.77;71.0;0.330
Aluminum 707.0-T7, Sand Cast;2.77;71.0;0.330
Aluminum 710.0-F Casting Alloy;2.81;71.0;0.330
Aluminum 710.0-T5, Sand Cast;2.81;71.0;0.330
Aluminum 711.0-F Casting Alloy;2.84;71.0;0.330
Aluminum 711.0-T1, Permanent Mold Cast;2.84;71.0;0.330
Aluminum 712.0-F, Sand Cast;2.81;71.0;0.330
Aluminum 712.0-T5, Sand Cast;2.81;71.0;0.330
Aluminum 713.0-F, Sand Cast;2.81;71.0;0.330
Aluminum 713.0-T5, Permanent Mold Cast;2.81;71.0;0.330
Aluminum 713.0-T5, Sand Cast;2.81;71.0;0.330
Aluminum 771.0-F Casting Alloy;2.81;71.0;0.330
Aluminum 771.0-T5, Sand Cast;2.81;71.0;0.330
Aluminum 771.0-T51, Sand Cast;2.81;71.0;0.330
Aluminum 771.0-T52, Sand Cast;2.81;71.0;0.330
Aluminum 771.0-T53, Sand Cast;2.81;71.0;0.330
Aluminum 771.0-T6, Sand Cast;2.81;71.0;0.330
Aluminum 771.0-T71, Sand Cast;2.81;71.0;0.330
Aluminum 850.0-T5, Permanent Mold Cast;2.88;71.0;0.330
Aluminum 850.0-T5, Sand Cast;2.88;71.0;0.330
Aluminum 851.0-T5, Permanent Mold Cast;2.83;71.0;0.330
Aluminum 851.0-T5, Sand Cast;2.83;71.0;0.330
Aluminum 851.0-T6, Permanent Mold Cast;2.83;71.0;0.330
Aluminum 852.0-T5, Permanent Mold Cast;2.88;71.0;0.330
Aluminum 852.0-T5, Sand Cast;2.88;71.0;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, OSO25 Temper flat products, tube;8.89;115;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, OSO50 Temper flat products, rod, tube, shapes;8.89;115;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, H00 Temper flat products;8.89;115 - 130;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, H01 Temper flat products;8.89;115 - 130;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, H02 Temper flat products;8.89;115 - 130;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, H04 Temper flat products;8.89;115 - 130;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, H08 Temper flat products;8.89;115 - 130;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, H10 Temper flat products;8.89;115 - 130;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, M20 Temper flat products;8.89;115;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, OSO50 Temper wire;8.89;115;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, H04 Temper flat products, 25 mm thick;8.89;115 - 130;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, H04 Temper wire;8.89;115 - 130;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, H08 Temper wire;8.89;115 - 130;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, M20 Temper flat products, rod, shapes;8.89;115;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, H80 (40%) Temper flat rod, tube;8.89;115 - 130;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, H80 (35%) Temper flat rod;8.89;115 - 130;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, H80 (16%) Temper flat rod;8.89;115 - 130;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, H55 (15%) Temper flat tube, shapes;8.89;115 - 130;0.330
Electrolytic Tough Pitch (ETP) Copper, UNS C11000, MR30 Temper flat shapes;8.89;115;0.330
High Strength Modified Copper, UNS C19400, O50 Temper flat products;8.78;121;0.330
High Strength Modified Copper, UNS C19400, O60 Temper flat products;8.78;121;0.330
High Strength Modified Copper, UNS C19400, O82 Temper flat products;8.78;121;0.330
High Strength Modified Copper, UNS C19400, H02 Temper flat products;8.78;121;0.330
High Strength Modified Copper, UNS C19400, H04 Temper flat products;8.78;121;0.330
High Strength Modified Copper, UNS C19400, H06 Temper flat products;8.78;121;0.330
High Strength Modified Copper, UNS C19400, H08 Temper flat products;8.78;121;0.330
High Strength Modified Copper, UNS C19400, H10 Temper flat products;8.78;121;0.330
High Strength Modified Copper, UNS C19400, H14 Temper flat products;8.78;121;0.330
High Strength Modified Copper, UNS C19400, H55 (15%) Temper tubing;8.78;121;0.330
High Strength Modified Copper, UNS C19400, H80 (35%) Temper tubing;8.78;121;0.330
High Strength Modified Copper, UNS C19400, WM02 Temper tubing;8.78;121;0.330
High Strength Modified Copper, UNS C19400, WM04 Temper tubing;8.78;121;0.330
High Strength Modified Copper, UNS C19400, WM06 Temper tubing;8.78;121;0.330
High Strength Modified Copper, UNS C19400, WM08 Temper tubing;8.78;121;0.330
High Strength Modified Copper, UNS C19400, WM10 Temper tubing;8.78;121;0.330
High Strength Modified Copper, UNS C19400, O50 Temper tubing;8.78;121;0.330
High Strength Modified Copper, UNS C19400, O60 Temper tubing;8.78;121;0.330
Extra-high-leaded brass, UNS C35600;8.50;97.0;0.310 - 0.311
Extra-high-leaded brass, UNS C35600, OSO35 sheet/strip;8.50;97.0;0.311
Extra-high-leaded brass, UNS C35600, H01 sheet/strip;8.50;97.0;0.311
Extra-high-leaded brass, UNS C35600, H02 sheet/strip;8.50;97.0;0.311
Extra-high-leaded brass, UNS C35600, H04 sheet/strip;8.50;97.0;0.311
Free-Cutting Brass, UNS C36000, H01 (Cold Drawn 15%) Temper shapes;8.50;97.0;0.311
Free-Cutting Brass, UNS C36000, H02 (Cold Drawn 25%) Temper 6 mm rod;8.50;97.0;0.311
Free-Cutting Brass, UNS C36000, H02 (Cold Drawn 20%) Temper 25 mm rod;8.50;97.0;0.311
Free-Cutting Brass, UNS C36000, H02 (Cold Drawn 18%) Temper 50 mm rod;8.50;97.0;0.311
Free-Cutting Brass, UNS C36000, M30 Temper shapes;8.50;97.0;0.311
Free-Cutting Brass, UNS C36000, O61 Temper 25 mm rod;8.50;97.0;0.311
Free-Cutting Brass, UNS C36000, Annealed Rod;8.50;97.0;0.311
Copper, UNS C40800;8.86;110;0.340
Phosphor bronze 1.25% Sn, UNS C50500, OSO35 Temper, 0.035 mm Grain Size;8.89;117;0.330
Phosphor bronze 1.25% Sn, UNS C50500, OSO75 Temper, 0.015 mm Grain Size;8.89;117;0.330
Phosphor bronze 1.25% Sn, UNS C50500, H02, 0.035 mm Grain Size;8.89;117;0.330
Phosphor bronze 1.25% Sn, UNS C50500, H02, 0.015 mm Grain Size;8.89;117;0.330
Phosphor bronze 1.25% Sn, UNS C50500, H04, 0.035 mm Grain Size;8.89;117;0.330
Phosphor bronze 1.25% Sn, UNS C50500, H04, 0.015 mm Grain Size;8.89;117;0.330
Phosphor bronze 1.25% Sn, UNS C50500, H06, 0.035 mm Grain Size;8.89;117;0.330
Phosphor bronze 1.25% Sn, UNS C50500, H06, 0.015 mm Grain Size;8.89;117;0.330
Phosphor bronze 1.25% Sn, UNS C50500, H08, 0.035 mm Grain Size;8.89;117;0.330
Phosphor bronze 1.25% Sn, UNS C50500, H08, 0.015 mm Grain Size;8.89;117;0.330
Phosphor bronze 1.25% Sn, UNS C50500, H10, 0.035 mm Grain Size;8.89;117;0.330
Phosphor bronze 1.25% Sn, UNS C50500, H10, 0.015 mm Grain Size;8.89;117;0.330
Phosphor bronze 5% Sn, UNS C51000;8.86;110;0.340 - 0.341
Copper, UNS C51100;8.86;110;0.340 - 0.341
Phosphor bronze 8% Sn, UNS C52100;8.80;110;0.340 - 0.341
Free-cutting phosphor bronze, UNS C54400;8.89;103;0.320 - 0.321
Free-cutting phosphor bronze, UNS C54400, OSO50 Temper sheet/strip;8.89;103;0.321
Free-cutting phosphor bronze, UNS C54400, OSO35 Temper sheet/strip;8.89;103;0.321
Free-cutting phosphor bronze, UNS C54400, OSO25 Temper sheet/strip;8.89;103;0.321
Free-cutting phosphor bronze, UNS C54400, OSO15 Temper sheet/strip;8.89;103;0.321
Free-cutting phosphor bronze, UNS C54400, H02 Temper sheet/strip;8.89;103;0.321
Free-cutting phosphor bronze, UNS C54400, H04 Temper sheet/strip;8.89;103;0.321
Free-cutting phosphor bronze, UNS C54400, H06 Temper sheet/strip;8.89;103;0.321
Free-cutting phosphor bronze, UNS C54400, H08 Temper sheet/strip;8.89;103;0.321
Free-cutting phosphor bronze, UNS C54400, H10 Temper sheet/strip;8.89;103;0.321
Free-cutting phosphor bronze, UNS C54400, H04 Temper 8 mm flat products;8.89;103;0.321
Free-cutting phosphor bronze, UNS C54400, H04 Temper 19 mm flat products;8.89;103;0.321
Free-cutting phosphor bronze, UNS C54400, H04 Temper 13 mm rod;8.89;103;0.321
Free-cutting phosphor bronze, UNS C54400, H04 Temper 25 mm rod;8.89;103;0.321
Aluminum Bronze, 5%, UNS C60600, O61 Temper;8.17;121;0.326
Aluminum Bronze, 5%, UNS C60600, H04 Temper;8.17;121;0.326
Aluminum Bronze, 5%, UNS C60600, O60 Temper;8.17;121;0.326
Aluminum bronze 5%, UNS C60800;8.17;121;0.325
8% Aluminum Bronze, UNS C61000;7.78;117;0.330
Aluminum Bronze, UNS C61300, Annealed;7.89;115 - 137;0.312
Aluminum Bronze, UNS C61300, Cold Finished;7.89;115 - 126;0.312
Aluminum Bronze, UNS C61300, O60 Temper;7.89;115;0.312
Aluminum Bronze, UNS C61300, H04 Temper;7.89;115;0.312
Aluminum Bronze D, UNS C61400, O60 Temper 3 mm flat products;7.89;115;0.312
Aluminum Bronze D, UNS C61400, H04 Temper 3 mm flat products;7.89;115;0.312
Aluminum Bronze D, UNS C61400, O60 Temper 8 mm flat products;7.89;115;0.312
Aluminum Bronze D, UNS C61400, O60 Temper 13 mm flat products;7.89;115;0.312
Aluminum Bronze D, UNS C61400, O60 Temper 25 mm flat products;7.89;115;0.312
Aluminum Bronze D, UNS C61400, H04 Temper 8 mm flat products;7.89;115;0.312
Aluminum Bronze D, UNS C61400, H04 Temper 13 mm flat products;7.89;115;0.312
Aluminum Bronze D, UNS C61400, H04 Temper 25 mm flat products;7.89;115;0.312
Aluminum Bronze D, UNS C61400, H04 Temper 13 mm rod;7.89;115;0.312
Aluminum Bronze D, UNS C61400, H04 Temper 25 mm rod;7.89;115;0.312
Aluminum Bronze D, UNS C61400, H04 Temper 51 mm rod;7.89;115;0.312
Aluminum Bronze D, UNS C61400, Cold Finished Rod;7.89;115 - 126;0.312
Aluminum Bronze D, UNS C61400, Annealed Rod;7.89;115 - 137;0.312
Copper, UNS C62300 (Aluminum Bronze 9%);7.65;115;0.328
Copper, UNS C62300 (Aluminum Bronze 9%), H50 Temper, 25 mm rod;7.65;115;0.328
Copper, UNS C62300 (Aluminum Bronze 9%), H50 Temper 25-50 mm rod;7.65;115;0.328
Copper, UNS C62300 (Aluminum Bronze 9%), H50 Temper 50-75 mm rod;7.65;115;0.328
Copper, UNS C62300 (Aluminum Bronze 9%), Annealed Rod;7.65;115 - 120;0.328
Copper, UNS C62300 (Aluminum Bronze 9%), Cold Finished Rod;7.65;111 - 115;0.328
Copper, UNS C62400 (Aluminum Bronze 11%);7.45;115;0.318
Copper, UNS C62400 (Aluminum Bronze 11%), H50 Temper, 25 mm rod;7.45;115;0.318
Copper, UNS C62400 (Aluminum Bronze 11%), H50 Temper 25-50 mm rod;7.45;115;0.318
Copper, UNS C62400 (Aluminum Bronze 11%), H50 Temper 50-75 mm rod;7.45;115;0.318
Copper, UNS C62500;7.21;110;0.312
Nickel Aluminum Bronze, UNS C63000, HR50 Temper;7.58;115;0.328
Nickel Aluminum Bronze, UNS C63000, Annealed Rod;7.58;125;0.328
Nickel Aluminum Bronze, UNS C63000, Cold Finished Rod;7.58;117;0.328
Nickel Aluminum Bronze, UNS C63200;7.64;115;0.320
Coronze Copper, UNS C63800, O61 Temper sheet/strip;8.28;117;0.312
Coronze Copper, UNS C63800, H01 Temper sheet/strip;8.28;117;0.312
Coronze Copper, UNS C63800, H02 Temper sheet/strip;8.28;117;0.312
Coronze Copper, UNS C63800, H03 Temper sheet/strip;8.28;117;0.312
Coronze Copper, UNS C63800, H04 Temper sheet/strip;8.28;117;0.312
Coronze Copper, UNS C63800, H06 Temper sheet/strip;8.28;117;0.312
Coronze Copper, UNS C63800, H08 Temper sheet/strip;8.28;117;0.312
Coronze Copper, UNS C63800, H10 Temper sheet/strip;8.28;117;0.312
Cupronickel 75-25, UNS C71300 Copper Coinage Alloy;8.94;152;0.325
Copper nickel 30%, UNS C71500;8.94;150;0.320
Copper nickel 30%, UNS C71500, M20 Temper 25 mm plate;8.94;150;0.320
Copper nickel 30%, UNS C71500, O61 Temper 1 mm strip;8.94;150;0.320
Copper nickel 30%, UNS C71500, H80 Temper 1 mm strip;8.94;150;0.320
Copper nickel 30%, UNS C71500, H02 Temper 25 mm rod;8.94;150;0.320
Copper nickel 30%, UNS C71500, OSO25 Temper 25 mm tubing;8.94;150;0.320
Copper nickel 30%, UNS C71500, OSO35 Temper 114 mm tubing;8.94;150;0.320
Copper nickel 30%, UNS C71500, O61 Temper < 25 mm rod;8.94;150;0.320
Copper nickel 30%, UNS C71500, O61 Temper 19 mm tubing;8.94;150;0.320
Copper nickel 30%, UNS C71500, H80 Temper < 25 mm rod;8.94;150;0.320
Copper nickel 30%, UNS C71500, H80 Temper 19 mm tubing;8.94;150;0.320
Copper Nickel, UNS C71640 Copper Alloy;8.86;152;0.325
Tin-Bearing Copper Nickel, UNS C72500;8.89;137;0.320
Tin-Bearing Copper Nickel, UNS C72500, Annealed flat products;8.89;137;0.320
Tin-Bearing Copper Nickel, UNS C72500, Quarter Hard flat products;8.89;137;0.320
Tin-Bearing Copper Nickel, UNS C72500, Half Hard flat products;8.89;137;0.320
Tin-Bearing Copper Nickel, UNS C72500, Hard flat products;8.89;137;0.320
Tin-Bearing Copper Nickel, UNS C72500, Extra Hard flat products;8.89;137;0.320
Tin-Bearing Copper Nickel, UNS C72500, Spring flat products;8.89;137;0.320
Tin-Bearing Copper Nickel, UNS C72500, Super Spring flat products;8.89;137;0.320
Tin-Bearing Copper Nickel, UNS C72500, Annealed wire;8.89;137;0.320
Nickel silver 65-18, UNS C75200;8.73;125;0.330
Nickel silver 65-18, UNS C75200, OSO35 Temper flat products;8.73;120 - 125;0.330
Nickel silver 65-18, UNS C75200, OSO15 Temper flat products;8.73;125;0.330
Nickel silver 65-18, UNS C75200, H01, Temper flat products;8.73;125;0.330
Nickel silver 65-18, UNS C75200, H02, Temper flat products;8.73;125;0.330
Nickel silver 65-18, UNS C75200, H02 (20%) Temper rod;8.73;125;0.330
Nickel silver 65-18, UNS C75200, H04 Temper flat products;8.73;125;0.330
Nickel silver 65-18, UNS C75200, OSO35 Temper rod;8.73;125;0.330
Nickel silver 65-18, UNS C75200, OSO35 Temper wire;8.73;125;0.330
Nickel silver 65-18, UNS C75200, OSO15 Temper wire;8.73;125;0.330
Nickel silver 65-18, UNS C75200, H01, Temper wire;8.73;125;0.330
Nickel silver 65-18, UNS C75200, H02, Temper wire;8.73;125;0.330
Nickel silver 65-18, UNS C75200, H04 Temper wire;8.73;125;0.330
Nickel silver 65-15, UNS C75400;8.70;125;0.330
Nickel silver 65-15, UNS C75400, OSO70 Temper sheet or strip;8.70;125;0.330
Nickel silver 65-15, UNS C75400, OSO50 Temper sheet or strip;8.70;125;0.330
Nickel silver 65-15, UNS C75400, OSO35 Temper sheet or strip;8.70;125;0.330
Nickel silver 65-15, UNS C75400, OSO25 Temper sheet or strip;8.70;125;0.330
Nickel silver 65-15, UNS C75400, OSO15 Temper sheet or strip;8.70;125;0.330
Nickel silver 65-15, UNS C75400, H00 Temper sheet or strip;8.70;125;0.330
Nickel silver 65-15, UNS C75400, H01 Temper sheet or strip;8.70;125;0.330
Nickel silver 65-15, UNS C75400, H02 Temper sheet or strip;8.70;125;0.330
Nickel silver 65-15, UNS C75400, H04 Temper sheet or strip;8.70;125;0.330
Nickel silver 65-15, UNS C75400, H06 Temper sheet or strip;8.70;125;0.330
Nickel silver 65-12, UNS C75700;8.69;125;0.330
Nickel silver 65-12, UNS C75700, OSO70 Temper sheet or strip;8.69;125;0.330
Nickel silver 65-12, UNS C75700, OSO50 Temper sheet or strip;8.69;125;0.330
Nickel silver 65-12, UNS C75700, OSO35 Temper sheet or strip;8.69;125;0.330
Nickel silver 65-12, UNS C75700, OSO25 Temper sheet or strip;8.69;125;0.330
Nickel silver 65-12, UNS C75700, OSO15 Temper sheet or strip;8.69;125;0.330
Nickel silver 65-12, UNS C75700, H00 Temper sheet or strip;8.69;125;0.330
Nickel silver 65-12, UNS C75700, H01 Temper sheet or strip;8.69;125;0.330
Nickel silver 65-12, UNS C75700, H02 Temper sheet or strip;8.69;125;0.330
Nickel silver 65-12, UNS C75700, H04 Temper sheet or strip;8.69;125;0.330
Nickel silver 65-12, UNS C75700, H06Temper sheet or strip;8.69;125;0.330
Nickel silver 55-18, UNS C77000;8.70;125;0.330
Nickel silver 55-18, UNS C77000, OSO35 Temper flat products;8.70;125;0.330
Nickel silver 55-18, UNS C77000, H04 Temper flat products;8.70;125;0.330
Nickel silver 55-18, UNS C77000, H06 Temper flat products;8.70;125;0.330
Nickel silver 55-18, UNS C77000, H08 Temper flat products;8.70;125;0.330
Nickel silver 55-18, UNS C77000, H08 (68%) Temper wire;8.70;125;0.330
Nickel silver 55-18, UNS C77000, OSO35 Temper wire;8.70;125;0.330
Leaded nickel silver 65-8-2, UNS C78200;8.69;117;0.330
Copper, UNS C78200, OSO35 Temper;8.69;117;0.330
Copper, UNS C78200, OSO15 Temper;8.69;117;0.330
Copper, UNS C78200, H01 Temper;8.69;117;0.330
Copper, UNS C78200, H02 Temper;8.69;117;0.330
Copper, UNS C78200, H03 Temper;8.69;117;0.330
Copper, UNS C78200, H04 Temper;8.69;117;0.330
Copper, UNS C78200, H06 Temper;8.69;117;0.330
UNS C81500, Copper Casting Alloy;8.82;115;0.320
Beryllium-Copper Alloy 50C, UNS C81800, As-cast;8.62;110;0.330
Beryllium-Copper Alloy 50C, UNS C81800, Cast and Aged;8.62;110;0.330
Beryllium-Copper Alloy 50C, UNS C81800, TB00 Temper;8.62;110;0.330
Beryllium-Copper Alloy 50C, UNS C81800, TF00 Temper;8.62;110;0.330
Beryllium Copper Alloy 10C, UNS C82000 As-cast;8.62;115;0.330
Beryllium Copper Alloy 10C, UNS C82000 Cast and Aged;8.62;115;0.330
Beryllium Copper Alloy 10C, UNS C82000 TB00 Temper;8.62;115;0.330
Beryllium Copper Alloy 10C, UNS C82000 TF00 Temper;8.62;115;0.330
Beryllium-Copper Alloy 30C, UNS C82200, As-Cast;8.75;114;0.330
Beryllium-Copper Alloy 30C, UNS C82200, Cast and Aged;8.75;114;0.330
Beryllium-Copper Alloy 30C, UNS C82200, TB00 Temper;8.75;114;0.330
Beryllium-Copper Alloy 30C, UNS C82200, TF00 Temper;8.75;114;0.330
Aluminum Bronze, UNS C95300, Casting Alloy, As Cast;7.53;110;0.314
Aluminum Bronze, UNS C95300 Casting Alloy, TQ50 Temper;7.53;110;0.314
Aluminum Bronze, UNS C95400, Copper Casting Alloy, As Cast;7.45;110;0.316
Aluminum Bronze, UNS C95400, Copper Casting Alloy, TQ50 Temper;7.45;110;0.316
Aluminum Bronze, UNS C95410, Copper Casting Alloy, As Cast;7.45;110;0.316
Aluminum Bronze, UNS C95410, Copper Casting Alloy, TQ50 Temper;7.45;110;0.316
Aluminum Bronze, UNS C95500, Casting Alloy, As-Cast;7.53;110;0.320
Aluminum Bronze, UNS C95500 Casting Alloy, TQ50 Temper;7.53;115;0.320
Manganese-Aluminum Bronze, UNS C95700, Copper Casting Alloy;7.53;125;0.326
Alpha Nickel-Aluminum Bronze, UNS C95800, Copper Casting Alloy;7.64;110;0.320
Beryllium Cupro-Nickel, UNS C96600, Copper Casting Alloy;8.80;150;0.330
Beryllium Copper Nickel 72C Casting Alloy, As-cast and Aged;8.60;150;0.330
Beryllium Copper Nickel 72C Casting Alloy, Solution Treated and Aged;8.60;150;0.330
Cadmium, 99.90% min. (UNS L01900);8.64;55.2;0.330
Cadmium Metal, 99.95% min. (UNS L01950);8.64;55.2;0.330
Cadmium, 99.95% min. (UNS L01951);8.64;55.2;0.330
Cadmium, 99.99% min. (UNS L01971);8.64;55.2;0.330
Cadmium, 99.995% min. (UNS L01981);8.64;55.2;0.330
Magnesium AZ81A-T4, Cast;1.80;45.0;0.340
Magnesium EA55B-T6, Cast;1.94;45.0;0.320
Magnesium EA55RS-T4, Extruded;1.94;45.0;0.320
Magnesium EA65B-T6, Cast;1.92;45.0;0.320
Magnesium EA65RS-T4, Extruded;1.92;45.0;0.320
Magnesium EZ33A-T5, Cast;1.80;45.0;0.320
Magnesium K1A-F, Sand Cast;1.74;38.0;0.320
Magnesium K1A-F, Die Cast;1.74;38.0;0.320
Magnesium QH21A-T6, Cast;1.83;45.0;0.320
Medical Grade Stainless Steel 316LVM;8.00;188;0.330
Type 332 Austenitic Stainless Steel, Annealed Pipe, Tube, UNS N08800;8.03;196;0.340
Type 332 Austenitic Stainless Steel, Hot Finished seamless Pipe, Tube, UNS N08800;8.03;196;0.340
Type 332 Austenitic Stainless Steel, Hot worked Bar, UNS N08800;8.03;196;0.340
Type 332 Austenitic Stainless Steel, Annealed Bar, UNS N08800;8.03;196;0.340
Type 332 Austenitic Stainless Steel, Hot rolled Pipe, UNS N08800;8.03;196;0.340
Type 332 Austenitic Stainless Steel, Annealed Plate, Sheet, Strip, UNS N08800;8.03;196;0.340
Type 904L Austenitic Stainless Steels, Annealed Bar, UNS N08904;7.90;200;0.333
Type 904L Austenitic Stainless Steel, Cold Finished Wire, UNS N08904;7.90;200;0.333
Type 904L Austenitic Stainless Steel, Annealed Pipe, Tube, UNS N08904;7.90;200;0.333
Type 904L Austenitic Stainless Steel, Annealed Plate, Sheet, Strip, UNS N08904;7.90;200;0.333
Stainless Steel DTD 189A;8.00;188;0.330
ASTM A228 Steel (UNS K08500);7.80;210;0.313
Titanium Alloys, General;4.70;110;0.330
Titanium Ti-5Al-2Zr-2Mo-0.25Si;4.51;114;0.326
Titanium Ti-6Al-2Sn-4Zr-2Mo (Ti-6-2-4-2), Duplex Annealed;4.54;114;0.320
Titanium Ti-6Al-2Sn-4Zr-2Mo (Ti-6-2-4-2), Sheet;4.54;120;0.320
Titanium Ti-8Al-1Mo-1V (Ti-8-1-1), Beta Annealed, Aged;4.37;120;0.320
Titanium Ti-8Al-1Mo-1V (Ti-8-1-1), ST 980°C (1800°F), Aged 595°C (1100°F);4.37;120;0.320
Titanium Ti-8Al-1Mo-1V (Ti-8-1-1), Beta Solution Treated;4.37;120;0.320
Titanium Ti-8Al-1Mo-1V (Ti-8-1-1);4.37;120;0.320
Titanium Ti-8Al-1Mo-1V (Ti-8-1-1) Duplex Anneal;4.37;124;0.320
Titanium Ti-8Al-1Mo-1V (Ti-8-1-1) Annealed 8 hr at 790°C (1450°F);4.37;121;0.320
Titanium Ti-10V-2Fe-3Al (Ti 10-2-3) Solution Treated 850°C (1560°F);4.65;110;0.330
Titanium Ti-10V-2Fe-3Al (Ti 10-2-3) ST 760°C, Aged 385°C;4.65;110;0.330
Titanium Ti-10V-2Fe-3Al (Ti 10-2-3) ST 815°C, Anneal 620°C;4.65;110;0.330
Titanium Ti-10V-2Fe-3Al (Ti 10-2-3), Anneal 1 hr. 760°C;4.65;110;0.330
Titanium Beta C (Ti-3Al-8V-6Cr-4Mo-4Zr) Solution Treated 815°C;4.82;88.0;0.330
