Name;Density (g/cc);E-Modul (GPa);Class
Copper, UNS C69000, H10 Temper;8.19;115;NonferrousMetal
Silicon Red Brass, UNS C69400;8.19;110;NonferrousMetal
Silicon Red Brass, UNS C69400, O60 Temper 13 mm rod;8.19;110;NonferrousMetal
Silicon Red Brass, UNS C69400, H00 Temper 19 mm rod;8.19;110;NonferrousMetal
Silicon Red Brass, UNS C69400, O60 Temper 25 mm rod;8.19;110;NonferrousMetal
Silicon Red Brass, UNS C69400, O60 Temper 51 mm rod;8.19;110;NonferrousMetal
Copper, UNS C70400;8.94;115;NonferrousMetal
Copper, UNS C70400, O61 Temper;8.94;115;NonferrousMetal
Copper, UNS C70400, OSO15 Temper;8.94;115;NonferrousMetal
Copper, UNS C70400, H01 Temper;8.94;115;NonferrousMetal
Copper, UNS C70400, H02 Temper;8.94;115;NonferrousMetal
Copper, UNS C70400, H04 Temper;8.94;115;NonferrousMetal
Copper, UNS C70400, H06 Temper;8.94;115;NonferrousMetal
Copper, UNS C70400, H08 Temper;8.94;115;NonferrousMetal
Copper, UNS C70400, H55 Temper;8.94;115;NonferrousMetal
Leaded nickel silver 65-8-2, UNS C78200;8.69;117;NonferrousMetal
Copper, UNS C78200, OSO35 Temper;8.69;117;NonferrousMetal
Copper, UNS C78200, OSO15 Temper;8.69;117;NonferrousMetal
Copper, UNS C78200, H01 Temper;8.69;117;NonferrousMetal
Copper, UNS C78200, H02 Temper;8.69;117;NonferrousMetal
Copper, UNS C78200, H03 Temper;8.69;117;NonferrousMetal
Copper, UNS C78200, H04 Temper;8.69;117;NonferrousMetal
Copper, UNS C78200, H06 Temper;8.69;117;NonferrousMetal
UNS C80100, Copper Casting Alloy;8.94;115;NonferrousMetal
UNS C81100, Copper Casting Alloy;8.94;115;NonferrousMetal
UNS C81300, Copper Casting Alloy;8.81;110;NonferrousMetal
UNS C81400, Copper Casting Alloy;8.81;110;NonferrousMetal
UNS C81500, Copper Casting Alloy;8.82;115;NonferrousMetal
Beryllium-Copper Alloy 50C, UNS C81800, As-cast;8.62;110;NonferrousMetal
Beryllium-Copper Alloy 50C, UNS C81800, Cast and Aged;8.62;110;NonferrousMetal
Beryllium-Copper Alloy 50C, UNS C81800, TB00 Temper;8.62;110;NonferrousMetal
Beryllium-Copper Alloy 50C, UNS C81800, TF00 Temper;8.62;110;NonferrousMetal
Beryllium Copper Alloy 10C, UNS C82000 As-cast;8.62;115;NonferrousMetal
Beryllium Copper Alloy 10C, UNS C82000 Cast and Aged;8.62;115;NonferrousMetal
Beryllium Copper Alloy 10C, UNS C82000 TB00 Temper;8.62;115;NonferrousMetal
Beryllium Copper Alloy 10C, UNS C82000 TF00 Temper;8.62;115;NonferrousMetal
Beryllium-Copper Alloy 30C, UNS C82200, As-Cast;8.75;114;NonferrousMetal
Beryllium-Copper Alloy 30C, UNS C82200, Cast and Aged;8.75;114;NonferrousMetal
Beryllium-Copper Alloy 30C, UNS C82200, TB00 Temper;8.75;114;NonferrousMetal
Beryllium-Copper Alloy 30C, UNS C82200, TF00 Temper;8.75;114;NonferrousMetal
Contact Metal, UNS C83300, Copper Casting Alloy;8.80;105;NonferrousMetal
Leaded Red Brass, UNS C83600, Copper Casting Alloy (Bronze SAE 40);8.83;82.0;NonferrousMetal
Hydraulic Bronze, UNS C83800, Copper Casting Alloy;8.60;92.0;NonferrousMetal
Leaded Semi-Red Brass (Valve Metal), UNS C84400, Copper Casting Alloy;8.70;90.0;NonferrousMetal
Leaded Semi-Red Brass, UNS C84800, Copper Casting Alloy;8.58;105;NonferrousMetal
Leaded Yellow Brass, UNS C85200, Copper Casting Alloy;8.50;76.0;NonferrousMetal
Leaded Yellow Brass, UNS C85700, Copper Casting Alloy, Sand and Centrifugal Castings;8.41;97.0;NonferrousMetal
Leaded Yellow Brass, UNS C85800, Copper Casting Alloy, Die Castings;8.41;105;NonferrousMetal
Manganese Bronze, UNS C86200, Copper Casting Alloy;7.90;105;NonferrousMetal
Manganese Bronze, UNS C86300, Copper Casting Alloy;7.70;105;NonferrousMetal
Leaded High-Strength Yellow Brass, UNS C86400, Copper Casting Alloy;8.32;96.0;NonferrousMetal
High-Strength Yellow Brass, UNS C86500, Copper Casting Alloy;8.30;105 - 106;NonferrousMetal
Leaded High-Strength Yellow Brass, UNS C86700, Copper Casting Alloy;8.32;105;NonferrousMetal
Nickel-Manganese Bronze, UNS C86800, Copper Casting Alloy;8.00;105;NonferrousMetal
Everdur, UNS C87300, Copper Casting Alloy;8.36;105;NonferrousMetal
Tombasil, UNS C87500, Copper Casting Alloy;8.28;106 - 138;NonferrousMetal
Low-Zinc Silicon Brass, UNS C87600, Copper Casting Alloy;8.30;115;NonferrousMetal
UNS C87610, Copper Casting Alloy;8.40;105;NonferrousMetal
Tombasil, UNS C87800, Copper Casting Alloy;8.28;106 - 138;NonferrousMetal
Silicon Yellow Brass, UNS C87900, Copper Casting Alloy;8.50;105;NonferrousMetal
Tin Bronze UNS C90300, Copper Casting Alloy;8.75;97.0;NonferrousMetal
Tin Bronze, UNS C90500, Copper Casting Alloy;8.72;105;NonferrousMetal
Tin Bronze, UNS C90700, Sand castings;8.77;105;NonferrousMetal
Tin Bronze, UNS C90700, Permanent mold castings;8.77;105;NonferrousMetal
Nickel Gear Bronze, UNS C91700, Sand Cast;8.75;105;NonferrousMetal
Nickel Gear Bronze, UNS C91700, Centrifugal or Permanent Mold Cast;8.75;105;NonferrousMetal
Leaded Tin Bronze, UNS C92300, Copper Casting Alloy;8.80;97.0;NonferrousMetal
Leaded Tin Bronze, UNS C92500, Copper Casting Alloy;8.80;110;NonferrousMetal
Leaded Tin Bronze, UNS C92600, Copper Casting Alloy;8.70;105;NonferrousMetal
Leaded Tin Bronze, UNS C92700, Copper Casting Alloy;8.80;110;NonferrousMetal
Leaded Nickel-Tin Bronze, UNS C92900, Copper Casting Alloy;8.79;97.0;NonferrousMetal
High-Leaded Tin Bronze, UNS C93200, Copper Casting Alloy, Bearing Bronze SAE 660;8.93;100;NonferrousMetal
High-Leaded Tin Bronze, UNS C93400, Copper Casting Alloy;8.87;76.0;NonferrousMetal
High-Leaded Tin Bronze, UNS C93500, Copper Casting Alloy;8.87;100;NonferrousMetal
High-Leaded Tin Bronze, UNS C93600, Centrifugal Cast M02;9.00;96.5;NonferrousMetal
High-Leaded Tin Bronze, UNS C93600, Continuous Cast M07;9.00;96.5;NonferrousMetal
High-Leaded Tin Bronze, UNS C93600, Permanent Mold Cast M05;9.00;96.5;NonferrousMetal
High-Leaded Tin Bronze, UNS C93700, Copper Casting Alloy (SAE 64);8.95;82.0;NonferrousMetal
High-Leaded Tin Bronze, UNS C93800, Copper Casting Alloy, Sand-Cast;9.25;72.4;NonferrousMetal
High-Leaded Tin Bronze, UNS C93800, Copper Casting Alloy, Centrifugally Cast;9.25;72.4;NonferrousMetal
High-Leaded Tin Bronze, UNS C93900, Copper Casting Alloy;9.25;76.0;NonferrousMetal
High-Leaded Tin Bronze, UNS C94300, Copper Casting Alloy;9.29;72.4;NonferrousMetal
Medium Bronze, UNS C94500, Copper Casting Alloy;9.40;72.0;NonferrousMetal
Aluminum Bronze, UNS C95200, Copper Casting Alloy;7.64;105;NonferrousMetal
Aluminum Bronze, UNS C95300, Casting Alloy, As Cast;7.53;110;NonferrousMetal
Aluminum Bronze, UNS C95300 Casting Alloy, TQ50 Temper;7.53;110;NonferrousMetal
Aluminum Bronze, UNS C95400, Copper Casting Alloy, As Cast;7.45;110;NonferrousMetal
Aluminum Bronze, UNS C95400, Copper Casting Alloy, TQ50 Temper;7.45;110;NonferrousMetal
Aluminum Bronze, UNS C95410, Copper Casting Alloy, As Cast;7.45;110;NonferrousMetal
Aluminum Bronze, UNS C95410, Copper Casting Alloy, TQ50 Temper;7.45;110;NonferrousMetal
Aluminum Bronze, UNS C95500, Casting Alloy, As-Cast;7.53;110;NonferrousMetal
Aluminum Bronze, UNS C95500 Casting Alloy, TQ50 Temper;7.53;115;NonferrousMetal
Aluminum-Silicon Bronze, UNS C95600, Copper Casting Alloy;7.69;105;NonferrousMetal
Alpha Nickel-Aluminum Bronze, UNS C95800, Copper Casting Alloy;7.64;110;NonferrousMetal
Leaded Nickel Brass, UNS C97300, Copper Casting Alloy;8.95;110;NonferrousMetal
White Manganese Brass, UNS C99700, Copper Casting Alloy;8.19;114;NonferrousMetal
UNS C99750, Copper Casting Alloy;8.00;117;NonferrousMetal
Tin-Bearing Copper (SCuR3), 1/2 Hard Temper;8.94;118;NonferrousMetal
Copper Thermocouple Wire Type T - Standard;8.94;117;NonferrousMetal
Ampco Metal AMPCO 15 Aluminum Bronze, Extruded Rod, ≤ 12.7 mm.;7.64 - 7.65;117;NonferrousMetal
Ampco Metal AMPCO 15 Aluminum Bronze, Extruded Rod, 12.7 - 25.4 mm.;7.64 - 7.65;117;NonferrousMetal
Ampco Metal AMPCO 15 Aluminum Bronze, Extruded Rod, 25.4 - 50.8 mm.;7.64 - 7.65;117;NonferrousMetal
Ampco Metal AMPCO 15 Aluminum Bronze, Extruded Rod, 50.8 - 76.2 mm.;7.64 - 7.65;117;NonferrousMetal
Ampco Metal AMPCO 18 Aluminum Bronze, Extruded and Drawn Rods, ≤ 12.7 mm.;7.45;117;NonferrousMetal
Ampco Metal AMPCO 18 Aluminum Bronze, Extruded and Drawn Rods, 12.7 - 25.4 mm.;7.45;117;NonferrousMetal
Ampco Metal AMPCO 18 Aluminum Bronze, Extruded and Drawn Rods, 25.4 - 76.2 mm.;7.45;117;NonferrousMetal
Ampco Metal AMPCO 18 Aluminum Bronze, Rectangular;7.45;117;NonferrousMetal
Ampco Metal AMPCO 18.136 Aluminum Bronze, Centrifugal;7.45;110;NonferrousMetal
Ampco Metal AMPCO 18.22 Aluminum Bronze, Centrifugal;7.45;110;NonferrousMetal
Ampco Metal AMPCO 18.23 Aluminum Bronze, Centrifugal Casting;7.45;110;NonferrousMetal
Ampco Metal AMPCO 21 Aluminum Bronze, Round, ≤ 50.8 mm.;7.20;110;NonferrousMetal
Ampco Metal AMPCO 21 Aluminum Bronze, Round, 50.8 - 76.2 mm.;7.20;110;NonferrousMetal
Ampco Metal AMPCO 21 Aluminum Bronze, Rectangular;7.20;110;NonferrousMetal
Ampco Metal AMPCO 22 Aluminum Bronze, Extruded Bar;7.06;103;NonferrousMetal
Ampco Metal AMPCO 25 Extruded Bar;6.93;110;NonferrousMetal
Ampco Metal AMPCO 45 Nickel-Aluminum Bronze, Extruded and Drawn Rods, ≤ 25.4 mm.;7.53;117;NonferrousMetal
Ampco Metal AMPCO 45 Nickel-Aluminum Bronze, Extruded and Drawn Rods, 25.4 - 50.8 mm.;7.53;117;NonferrousMetal
Ampco Metal AMPCO 45 Nickel-Aluminum Bronze, Extruded and Drawn Rods, > 50.8 mm.;7.53;117;NonferrousMetal
Ampco Metal AMPCO 483 Aluminum-Nickel Bronze, Extruded Rod, 12.7 - 25.4 mm.;7.64;117;NonferrousMetal
Ampco Metal AMPCO 483 Aluminum-Nickel Bronze, Extruded Rod, 25.4 - 50.8 mm.;7.64;117;NonferrousMetal
Ampco Metal AMPCO 483 Aluminum-Nickel Bronze, Extruded Rod, 50.8 - 76.2 mm.;7.64;117;NonferrousMetal
Ampco Metal AMPCO 673 Manganese Bronze;8.30 - 8.35;110;NonferrousMetal
Ampco Metal AMPCO 674 Manganese Bronze;8.08;110;NonferrousMetal
Ampco Metal AMPCO 863 Manganese Bronze, Continuous Cast;7.83;110;NonferrousMetal
Ampco Metal AMPCOLOY 30 Leaded Bronze, Continuous Cast;9.10;74.0;NonferrousMetal
Ampco Metal AMPCOLOY 30 Leaded Bronze, Centrifugally Cast;9.10;74.0;NonferrousMetal
Ampco Metal AMPCOLOY 30 Leaded Bronze, Castings;9.10;74.0;NonferrousMetal
Ampco Metal AMPCOLOY 32 Tin leaded Bronze, Continuous Cast;9.00;77.0;NonferrousMetal
Ampco Metal AMPCOLOY 32 Tin leaded Bronze, Centrifugally Cast;9.00;77.0;NonferrousMetal
Ampco Metal AMPCOLOY 32 Tin leaded Bronze, Castings;9.00;77.0;NonferrousMetal
Ampco Metal AMPCOLOY 35 Tin Bronze, Continuous Cast;8.80;102;NonferrousMetal
Ampco Metal AMPCOLOY 35 Tin Bronze, Centrifugally Cast;8.80;102;NonferrousMetal
Ampco Metal AMPCOLOY 35 Tin Bronze, Castings;8.80;102;NonferrousMetal
Ampco Metal AMPCOLOY 712 Tin Bronze, Continuous Cast;8.60;118;NonferrousMetal
Ampco Metal AMPCOLOY 712 Tin Bronze, Centrifugally Cast;8.60;118;NonferrousMetal
Ampco Metal AMPCOLOY 712 Tin Bronze, Castings;8.60;118;NonferrousMetal
Materion ToughMet T2 CX 90;8.91;117;NonferrousMetal
Materion moldMAX XL Spinodally Hardened Copper-Nickel-Tin Alloy;8.91;117;NonferrousMetal
Cadi 150 Copper Alloy;8.89;117;NonferrousMetal
Cadi 162 Copper Alloy;8.89;117;NonferrousMetal
Cadi 1815 Copper Alloy;8.89;117;NonferrousMetal
Cadi 182 Copper Alloy;8.89;117;NonferrousMetal
CLAL-MSX NICLAL 3444 0 Annealed Copper Alloy, Free Cutting Bronze;8.90;105;NonferrousMetal
CLAL-MSX NICLAL 3444 H12 1/2 Hard Copper Alloy, Free Cutting Bronze;8.90;105;NonferrousMetal
CLAL-MSX NICLAL 3444 H14 4/4 Hard Copper Alloy, diameter < 8, Free Cutting Bronze;8.90;105;NonferrousMetal
CLAL-MSX NICLAL 3444 H14 4/4 Hard Copper Alloy, diameter > 8, Free Cutting Bronze;8.90;105;NonferrousMetal
Eagle Brass 101 OFE COPPER (Certified), Annealed;8.94;117;NonferrousMetal
Eagle Brass 101 OFE COPPER (Certified), 1/4 Hard;8.94;117;NonferrousMetal
Eagle Brass 101 OFE COPPER (Certified), 1/2 Hard;8.94;117;NonferrousMetal
Eagle Brass 101 OFE COPPER (Certified), 3/4 Hard;8.94;117;NonferrousMetal
Eagle Brass 101 OFE COPPER (Certified), Hard;8.94;117;NonferrousMetal
Eagle Brass 101 OFE COPPER (Certified), Extra Hard;8.94;117;NonferrousMetal
Eagle Brass 101 OFE COPPER (Certified), Spring;8.94;117;NonferrousMetal
Eagle Brass 101 OFE COPPER (Certified), Extra Spring;8.94;117;NonferrousMetal
Eagle Brass 102 OF COPPER (Non-Certified), Annealed;8.94;117;NonferrousMetal
Eagle Brass 102 OF COPPER (Non-Certified), 1/4 Hard;8.94;117;NonferrousMetal
Eagle Brass 102 OF COPPER (Non-Certified), 1/2 Hard;8.94;117;NonferrousMetal
Eagle Brass 102 OF COPPER (Non-Certified), 3/4 Hard;8.94;117;NonferrousMetal
Eagle Brass 102 OF COPPER (Non-Certified), Hard;8.94;117;NonferrousMetal
Eagle Brass 102 OF COPPER (Non-Certified), Extra Hard;8.94;117;NonferrousMetal
Eagle Brass 102 OF COPPER (Non-Certified), Spring;8.94;117;NonferrousMetal
Eagle Brass 102 OF COPPER (Non-Certified), Extra Spring;8.94;117;NonferrousMetal
Eagle Brass 110 EPT COPPER, Annealed;8.91;117;NonferrousMetal
Eagle Brass 110 EPT COPPER, 1/4 Hard;8.91;117;NonferrousMetal
Eagle Brass 110 EPT COPPER, 1/2 Hard;8.91;117;NonferrousMetal
Eagle Brass 110 EPT COPPER, 3/4 Hard;8.91;117;NonferrousMetal
Eagle Brass 110 EPT COPPER, Hard;8.91;117;NonferrousMetal
Eagle Brass 110 EPT COPPER, Extra Hard;8.91;117;NonferrousMetal
Eagle Brass 110 EPT COPPER, Spring;8.91;117;NonferrousMetal
Eagle Brass 110 EPT COPPER, Extra Spring;8.91;117;NonferrousMetal
Eagle Brass 151 ZHC COPPER, Annealed;8.94;117;NonferrousMetal
Eagle Brass 151 ZHC COPPER, 1/4 Hard;8.94;117;NonferrousMetal
Eagle Brass 151 ZHC COPPER, 1/2 Hard;8.94;117;NonferrousMetal
Eagle Brass 151 ZHC COPPER, 3/4 Hard;8.94;117;NonferrousMetal
Eagle Brass 151 ZHC COPPER, Hard;8.94;117;NonferrousMetal
Eagle Brass 151 ZHC COPPER, Extra Hard;8.94;117;NonferrousMetal
Eagle Brass 151 ZHC COPPER, Spring;8.94;117;NonferrousMetal
Eagle Brass 18665 MSP1, Annealed;8.94;117;NonferrousMetal
Eagle Brass 18665 MSP1, 1/4 Hard;8.94;117;NonferrousMetal
Eagle Brass 18665 MSP1, 1/2 Hard;8.94;117;NonferrousMetal
Eagle Brass 18665 MSP1, Hard;8.94;117;NonferrousMetal
Eagle Brass 18665 MSP1, Extra Hard;8.94;117;NonferrousMetal
Eagle Brass 18665 MSP1, Spring;8.94;117;NonferrousMetal
Eagle Brass 19210 XP-10 Copper Iron, Annealed;8.94;117;NonferrousMetal
Eagle Brass 19210 XP-10 Copper Iron, 1/4 Hard;8.94;117;NonferrousMetal
Eagle Brass 19210 XP-10 Copper Iron, 1/2 Hard;8.94;117;NonferrousMetal
Eagle Brass 19210 XP-10 Copper Iron, 3/4 Hard;8.94;117;NonferrousMetal
Eagle Brass 19210 XP-10 Copper Iron, Hard;8.94;117;NonferrousMetal
Eagle Brass 19210 XP-10 Copper Iron, Extra Hard;8.94;117;NonferrousMetal
Eagle Brass 19210 XP-10 Copper Iron, Spring;8.94;117;NonferrousMetal
Eagle Brass 19210 XP-10 Copper Iron, Extra Spring;8.94;117;NonferrousMetal
Eagle Brass 210 Gilding Metal, Annealed;8.86;117;NonferrousMetal
Eagle Brass 210 Gilding Metal, 1/4 Hard;8.86;117;NonferrousMetal
Eagle Brass 210 Gilding Metal, 1/2 Hard;8.86;117;NonferrousMetal
Eagle Brass 210 Gilding Metal, 3/4 Hard;8.86;117;NonferrousMetal
Eagle Brass 210 Gilding Metal, Hard;8.86;117;NonferrousMetal
Eagle Brass 210 Gilding Metal, Extra Hard;8.86;117;NonferrousMetal
Eagle Brass 210 Gilding Metal, Spring;8.86;117;NonferrousMetal
Eagle Brass 210 Gilding Metal, Extra Spring;8.86;117;NonferrousMetal
Eagle Brass 220 Commercial Bronze, Annealed;8.80;117;NonferrousMetal
Eagle Brass 220 Commercial Bronze, 1/4 Hard;8.80;117;NonferrousMetal
Eagle Brass 220 Commercial Bronze, 1/2 Hard;8.80;117;NonferrousMetal
Eagle Brass 220 Commercial Bronze, 3/4 Hard;8.80;117;NonferrousMetal
Eagle Brass 220 Commercial Bronze, Hard;8.80;117;NonferrousMetal
Eagle Brass 220 Commercial Bronze, Extra Hard;8.80;117;NonferrousMetal
Eagle Brass 220 Commercial Bronze, Spring;8.80;117;NonferrousMetal
Eagle Brass 220 Commercial Bronze, Extra Spring;8.80;117;NonferrousMetal
Eagle Brass 230 Red Brass, Annealed;8.75;117;NonferrousMetal
Eagle Brass 230 Red Brass, 1/4 Hard;8.75;117;NonferrousMetal
Eagle Brass 230 Red Brass, 1/2 Hard;8.75;117;NonferrousMetal
Eagle Brass 230 Red Brass, 3/4 Hard;8.75;117;NonferrousMetal
Eagle Brass 230 Red Brass, Hard;8.75;117;NonferrousMetal
Eagle Brass 230 Red Brass, Extra Hard;8.75;117;NonferrousMetal
Eagle Brass 230 Red Brass, Spring;8.75;117;NonferrousMetal
Eagle Brass 230 Red Brass, Extra Spring;8.75;117;NonferrousMetal
Eagle Brass 240 Low Brass, Annealed;8.66;110;NonferrousMetal
Eagle Brass 240 Low Brass, 1/4 Hard;8.66;110;NonferrousMetal
Eagle Brass 240 Low Brass, 1/2 Hard;8.66;110;NonferrousMetal
Eagle Brass 240 Low Brass, 3/4 Hard;8.66;110;NonferrousMetal
Eagle Brass 240 Low Brass, Hard;8.66;110;NonferrousMetal
Eagle Brass 240 Low Brass, Extra Hard;8.66;110;NonferrousMetal
Eagle Brass 240 Low Brass, Spring;8.66;110;NonferrousMetal
Eagle Brass 240 Low Brass, Extra Spring;8.66;110;NonferrousMetal
Eagle Brass 260 Cartridge Brass, Annealed;8.53;110;NonferrousMetal
Eagle Brass 260 Cartridge Brass, 1/4 Hard;8.53;110;NonferrousMetal
Eagle Brass 260 Cartridge Brass, 1/2 Hard;8.53;110;NonferrousMetal
Eagle Brass 260 Cartridge Brass, 3/4 Hard;8.53;110;NonferrousMetal
Eagle Brass 260 Cartridge Brass, Hard;8.53;110;NonferrousMetal
Eagle Brass 260 Cartridge Brass, Extra Hard;8.53;110;NonferrousMetal
Eagle Brass 260 Cartridge Brass, Spring;8.53;110;NonferrousMetal
Eagle Brass 260 Cartridge Brass, Extra Spring;8.53;110;NonferrousMetal
Eagle Brass 425 Tin Brass 2%, Annealed;8.77;110;NonferrousMetal
Eagle Brass 425 Tin Brass 2%, 1/4 Hard;8.77;110;NonferrousMetal
Eagle Brass 425 Tin Brass 2%, 1/2 Hard;8.77;110;NonferrousMetal
Eagle Brass 425 Tin Brass 2%, 3/4 Hard;8.77;110;NonferrousMetal
Eagle Brass 425 Tin Brass 2%, Hard;8.77;110;NonferrousMetal
Eagle Brass 425 Tin Brass 2%, Extra Hard;8.77;110;NonferrousMetal
Eagle Brass 425 Tin Brass 2%, Spring;8.77;110;NonferrousMetal
Eagle Brass 425 Tin Brass 2%, Extra Spring;8.77;110;NonferrousMetal
Eagle Brass 510 Phosphor Bronze 5% A, Annealed;8.86;110;NonferrousMetal
Extra-high-leaded brass, UNS C35600, H01 sheet/strip;8.50;97.0;NonferrousMetal
Extra-high-leaded brass, UNS C35600, H02 sheet/strip;8.50;97.0;NonferrousMetal
Extra-high-leaded brass, UNS C35600, H04 sheet/strip;8.50;97.0;NonferrousMetal
Free-Cutting Brass, UNS C36000;8.49;97.0;NonferrousMetal
Free-Cutting Brass, UNS C36000, H01 (Cold Drawn 15%) Temper shapes;8.50;97.0;NonferrousMetal
Free-Cutting Brass, UNS C36000, H02 (Cold Drawn 25%) Temper 6 mm rod;8.50;97.0;NonferrousMetal
Free-Cutting Brass, UNS C36000, H02 (Cold Drawn 20%) Temper 25 mm rod;8.50;97.0;NonferrousMetal
Free-Cutting Brass, UNS C36000, H02 (Cold Drawn 18%) Temper 50 mm rod;8.50;97.0;NonferrousMetal
Free-Cutting Brass, UNS C36000, M30 Temper shapes;8.50;97.0;NonferrousMetal
Free-Cutting Brass, UNS C36000, O61 Temper 25 mm rod;8.50;97.0;NonferrousMetal
Free-Cutting Brass, UNS C36000, Annealed Rod;8.50;97.0;NonferrousMetal
Uninhibited Leaded Muntz Metal, UNS C36500;8.41;105;NonferrousMetal
Arsenical Leaded Muntz Metal, UNS C36600;8.41;105;NonferrousMetal
Antimonial Leaded Muntz Metal, UNS C36700;8.41;105;NonferrousMetal
Phosphorized Leaded Muntz Metal, UNS C36800;8.41;105;NonferrousMetal
Free-Cutting Muntz Metal, UNS C37000;8.41;105;NonferrousMetal
Free-Cutting Muntz Metal, UNS C37000, O50 Temper 38 mm tube;8.41;105;NonferrousMetal
Free-Cutting Muntz Metal, UNS C37000, H80 (Cold Drawn 25%) Temper 50 mm tube;8.41;105;NonferrousMetal
Free-Cutting Muntz Metal, UNS C37000, H80 (Cold Drawn 35%) Temper 38 mm tube;8.41;105;NonferrousMetal
Forging Brass, UNS C37700;8.44;105;NonferrousMetal
Architectural Bronze, UNS C38000;8.40;97.0;NonferrousMetal
Architectural Bronze, UNS C38500;8.47;97.0;NonferrousMetal
High Conductivity Bronze, UNS C40500, OSO35 Temper flat products;8.83;110 - 125;NonferrousMetal
High Conductivity Bronze, UNS C40500, OSO25 Temper flat products;8.83;110 - 125;NonferrousMetal
High Conductivity Bronze, UNS C40500, OSO15 Temper flat products;8.83;110 - 125;NonferrousMetal
High Conductivity Bronze, UNS C40500, H01 Temper flat products;8.83;110 - 125;NonferrousMetal
High Conductivity Bronze, UNS C40500, H02 Temper flat products;8.83;110 - 125;NonferrousMetal
High Conductivity Bronze, UNS C40500, H03 Temper flat products;8.83;110 - 125;NonferrousMetal
High Conductivity Bronze, UNS C40500, H04 Temper flat products;8.83;110 - 125;NonferrousMetal
High Conductivity Bronze, UNS C40500, H06 Temper flat products;8.83;110 - 125;NonferrousMetal
High Conductivity Bronze, UNS C40500, H08 Temper flat products;8.83;110 - 125;NonferrousMetal
High Conductivity Bronze, UNS C40500, H10 Temper flat products;8.83;110 - 125;NonferrousMetal
Copper, UNS C40800;8.86;110;NonferrousMetal
Copper, UNS C40800, OSO35 Temper flat products;8.86;110;NonferrousMetal
