Name;Density (g/cc);E-Modul (GPa);Class
Seals Eastern 7168 Nitrile Rubber;1.28;0.0237;Thermoplastic
Seals Eastern 7157 Nitrile Rubber;1.29;0.0347;Thermoplastic
Seals Eastern 5400 Nitrile Rubber;1.13;0.00357;Thermoplastic
Seals Eastern 5401 Nitrile Rubber;1.25;0.00511;Thermoplastic
Seals Eastern 5403 Nitrile Rubber;1.22;0.0105;Thermoplastic
Seals Eastern 5483 Nitrile Rubber;1.32;0.00776;Thermoplastic
Seals Eastern 5484 Nitrile Rubber;1.30;0.0150;Thermoplastic
Seals Eastern 7345 Highly Saturated Nitrile Rubber;1.14;0.0103;Thermoplastic
Seals Eastern 7336 Highly Saturated Nitrile Rubber;1.18;0.0138;Thermoplastic
Seals Eastern 7344 Highly Saturated Nitrile Rubber;1.18;0.0308;Thermoplastic
BASF Elastollan C-85A Polyester Type Polyurethane Elastomer;1.19;0.0200;Thermoplastic
BASF Elastollan C-95A Polyester Type Polyurethane Elastomer;1.21;0.150;Thermoplastic
BASF Elastollan C-64D Polyester Type Polyurethane Elastomer;1.24;0.400;Thermoplastic
BASF Elastollan 1185A Polyether Type Polyurethane Elastomer;1.12;0.0250;Thermoplastic
BASF Elastollan 1195A Polyether Type Polyurethane Elastomer;1.14;0.0650;Thermoplastic
BASF Elastollan 1164D Polyether Type Polyurethane Elastomer;1.18;0.280;Thermoplastic
Teknor Apex Sarlink TPV 11044DB Thermoplastic Vulcanizate;0.960;0.173;Thermoplastic
Mitsubishi Chemical Advanced Materials Nylon 612 (ASTM Data);1.10;2.92;Thermoplastic
Akro-Plastic Akromid D3 GF 30 1 black (5392) Nylon 612, 30% Glass Fiber Filler;1.31;8.25;Thermoplastic
Akro-Plastic Akromid D3 GF 30 1 LT black (5391) Nylon 612, 30% Glass Fiber Filler;1.31;7.95;Thermoplastic
Arkema Rilsamid DECNO PA612;1.06;1.70;Thermoplastic
Arkema Rilsamid DZM 30 BLACK TL PA612-GF30;1.28;7.80;Thermoplastic
Bada BADAMID PA612 natural PA612, Dry;1.07;2.30;Thermoplastic
Bada BADAMID PA612 natural PA612, Conditioned;1.07;1.80;Thermoplastic
Bada BADAMID PA612 H UV natural S1 PA612, Dry;1.03;2.00;Thermoplastic
Bada BADAMID PA612 GF30 H natural PA612, 30% Glass Fiber Reinforced, Dry;1.30;8.30;Thermoplastic
Bada BADAMID PA612 GF30 H natural PA612, 30% Glass Fiber Reinforced, Conditioned;1.30;7.80;Thermoplastic
Bada BADAMID PA612 GF33 natural PA612, 33% Glass Fiber Reinforced, Dry;1.32;9.50;Thermoplastic
Bada BADAMID PA612 GF33 natural PA612, 33% Glass Fiber Reinforced, Conditioned;1.32;7.90;Thermoplastic
Bada BADAMID PA612 GF50 natural PA612, 50% Glass Fiber Reinforced, Dry;1.51;13.8;Thermoplastic
Bada BADAMID PA612 GF50 natural PA612, 50% Glass Fiber Reinforced, Conditioned;1.51;11.9;Thermoplastic
Bada BADAMID PA612 GM30 H natural PA612, 30% Glass Fiber Reinforced, Dry;1.26;4.90;Thermoplastic
Bada BADAMID PA612 GF30 TM-Z2 natural PA612, 30% Glass Fiber Reinforced, Dry;1.25;7.50;Thermoplastic
Bada BADAMID PA612 GF30 TM-Z2 natural PA612, 30% Glass Fiber Reinforced, Conditioned;1.25;6.50;Thermoplastic
DuPont Performance Polymers Zytel 151 NC010 PA612;1.06;2.05;Thermoplastic
DuPont Performance Polymers Zytel 153HSL NC010 PA612;1.06;2.0;Thermoplastic
DuPont Performance Polymers Zytel 157HSL BK010 PA612;1.07;2.0;Thermoplastic
DuPont Performance Polymers Zytel 158 NC010 PA612;1.06;1.95;Thermoplastic
DuPont Performance Polymers Zytel 77G33L BK031 PA612-GF33;1.32;8.7;Thermoplastic
DuPont Performance Polymers Zytel 77G43L BK031 PA612-GF43;1.42;12.5;Thermoplastic
DuPont Performance Polymers Zytel 77G43L NC010 PA612-GF43;1.42;12.0;Thermoplastic
DuPont Performance Polymers Zytel FE3734 NC010 PA612;1.07;2.0;Thermoplastic
DuPont Performance Polymers Zytel FE5382 BK276 PA612-GF33;1.32;9.0;Thermoplastic
DuPont Performance Polymers Zytel LC6159 BK554 PA612;1.06;2.40;Thermoplastic
DuPont Performance Polymers Zytel LC6200 BK385 PA612-HI;1.00;0.9;Thermoplastic
DuPont Performance Polymers Zytel LC6210 BK010 PA612-HI;1.01;0.93;Thermoplastic
DuPont Performance Polymers Zytel (PA612) LC7601 BK010 PA-IP;1.03;0.500;Thermoplastic
Ensinger Tecamid 6/12 Nylon (PA612);1.06;2.07;Thermoplastic
Evonik VESTAMID DX9303 Nylon 612;1.05;0.900;Thermoplastic
Evonik VESTAMID DX9313 Nylon 612;1.05;0.890;Thermoplastic
Evonik VESTAMID EX9350 Nylon 612 Elastomer;1.05;0.640;Thermoplastic
Evonik VESTAMID DX9304 PA 612 Dry;1.04;1.80;Thermoplastic
Evonik VESTAMID DX9305 PA 612 Dry;1.06;2.25;Thermoplastic
Evonik VESTAMID DX9325 PA 612 Dry, 40% Glass Filled;1.37;9.40;Thermoplastic
Global EPP PA 612 Copolymer Cast Polyamide 612;1.14;3.70;Thermoplastic
EMS-Grivory Grivory 2D 20 nat PA612;1.06;1.95;Thermoplastic
EMS-Grivory Grivory 2D 25 W 20 HL X black 9992 PA612-I;1.04;0.47;Thermoplastic
EMS-Grivory Grivory 2D 25 W 20 X black PA612-I;1.04;0.5;Thermoplastic
EMS-Grivory Grivory XE 4071 black 9992 PA612;1.05;1.6;Thermoplastic
EMS-Grivory Grivory XE 4106 black 9992 PA612-GF30;1.30;8.5;Thermoplastic
EMS-Grivory Grivory XE 4107 black 9992 PA612-GF40;1.40;11.0;Thermoplastic
EMS-Grivory Grivory XE 4108 black 9992 PA612-GF50;1.52;14.0;Thermoplastic
EMS-Grivory Grivory XE 4155 black 9992 PA612-I;1.02;1.23;Thermoplastic
EMS-Grivory Grivory XE 4158 nat PA612;0.980;0.88;Thermoplastic
EMS-Grivory Grivory XE 4188 black 9992 PA612;1.04;1.55;Thermoplastic
EMS-Grivory Grivory XE 4208 black 9992 PA612-I;1.03;0.78;Thermoplastic
Avient Edgetek NL-20GF/000 BLACK Polyamide 612 (Nylon 612);1.20;6.21;Thermoplastic
Avient Edgetek NL-10GF/000 BLACK Polyamide 612 (Nylon 612);1.13;4.14;Thermoplastic
Avient LubriOne™ NL-30CF/15T Black Polyamide 612 (Nylon 612);1.33;19.3;Thermoplastic
Avient LubriOne™ NL-30GF/15T Black Polyamide 612 (Nylon 612);1.43;8.45;Thermoplastic
Evonik Vestamid X7099 nf (dry properties) Nylon 612;1.23;5.50;Thermoplastic
Evonik Vestamid D16 Nylon 612 (Dry as Molded);1.06;2.00;Thermoplastic
Evonik Vestamid D18 Nylon 612 (Dry as Molded);1.06;2.10;Thermoplastic
Evonik Vestamid DX9302 Black Nylon 612 (Dry as Molded);1.02;1.05;Thermoplastic
Evonik Vestamid DX9321 Black 20% Glass Reinforced Nylon 612 (Conditioned);1.19;4.70;Thermoplastic
Evonik Vestamid DX9321 Black 20% Glass Reinforced Nylon 612 (Conditioned);1.19;5.45;Thermoplastic
Evonik Vestamid DX9323 Black 35% Glass Reinforced Nylon 612 (Dry as Molded);1.31;8.34;Thermoplastic
LATI Latamid SP2 H2 G/35 PA 6.12, 35% Glass Fiber Reinforced, Heat Stabilized;1.33;9.30;Thermoplastic
LATI Latamid SP2 H2 G/45 PA 6.12, 45% Glass Fiber Reinforced, Heat Stabilized;1.43;11.5;Thermoplastic
Nylacast Aquanyl Nylon 612 Copolymer;1.14;3.40;Thermoplastic
RTP Company RTP 285 D TFE 15 A Nylon 6/12 (PA), Carbon Fiber - PTFE Lubricated;1.32;20.0;Thermoplastic
RTP Company RTP 202 D HS TFE 15 A Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated - Heat Stabilized;1.28;5.52;Thermoplastic
RTP Company RTP 299 D X 151454 A Nylon 6/12 (PA), Glass Fiber - Lubricated - Preliminary Datasheet;1.43;12.8;Thermoplastic
RTP Company RTP 200 D GB 20 TFE 13 SI 2 Nylon 6/12 (PA), Glass Beads - PTFE & Silicone Lubricated - Wear Resistant;1.32;3.10;Thermoplastic
RTP Company RTP 202 D Nylon 6/12 (PA), Glass Fiber;1.16;5.17;Thermoplastic
RTP Company RTP 204 D TFE 15 FR Nylon 6/12 (PA) Glass Fiber - PTFE Lubricated - Flame Retardant - UL94 V-1;1.64;8.96;Thermoplastic
RTP Company RTP 205 D UV Nylon 6/12 (PA) Glass Fiber - UV Stabilized;1.30;8.96;Thermoplastic
RTP Company RTP 200 D TFE 13 SI 2 Z Nylon 6/12 (PA) PTFE Lubricated - Silicone Lubricated - FDA Compliant Ingredients;1.15;2.21;Thermoplastic
RTP Company RTP 285 D TFE 13 SI 2 Nylon 6/12 (PA) Carbon Fiber - PTFE Lubricated - Silicone Lubricated;1.28;20.0;Thermoplastic
RTP Company RTP 200 D AR 10 Nylon 6/12 (PA) Aramid Fiber;1.10;3.10;Thermoplastic
RTP Company RTP 201.3 D HS Nylon 6/12 (PA) Glass Fiber - Heat Stabilized;1.16;4.34;Thermoplastic
RTP Company RTP 205 D TFE 13 SI 2 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated - Silicone Lubricated;1.39;8.62;Thermoplastic
RTP Company RTP 200 D GB 30 Nylon 6/12 (PA), Glass Bead;1.27;3.45;Thermoplastic
RTP Company RTP 200 D FR Nylon 6/12 (PA), Unreinforced - Flame Retardant;1.35;3.10;Thermoplastic
RTP Company RTP 201 D FR Nylon 6/12 (PA), Glass Fiber - Flame Retardant;1.43;4.83;Thermoplastic
RTP Company RTP 203 D FR Nylon 6/12 (PA), Glass Fiber - Flame Retardant;1.50;7.58;Thermoplastic
RTP Company RTP 204 D FR Nylon 6/12 (PA), Glass Fiber - Flame Retardant;1.56;8.96;Thermoplastic
RTP Company RTP 205 D FR Nylon 6/12 (PA), Glass Fiber - Flame Retardant - UL94 V-0;1.65;12.1;Thermoplastic
RTP Company RTP 207 D FR Nylon 6/12 (PA), Glass Fiber - Flame Retardant;1.70;12.4;Thermoplastic
RTP Company RTP 201 D TFE 10 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated;1.20;4.14;Thermoplastic
RTP Company RTP 200 D AR 10 TFE 5 Nylon 6/12 (PA), Aramid Fiber - PTFE Lubricated;1.12;3.45;Thermoplastic
RTP Company RTP 200.5 D TFE 10 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated;1.15;3.45;Thermoplastic
RTP Company RTP 200 D GB 30 TFE 15 Nylon 6/12 (PA), Glass Bead - PTFE Lubricated;1.42;3.10;Thermoplastic
RTP Company RTP 200 D TFE 10 Nylon 6/12 (PA), PTFE Lubricated;1.12;2.21;Thermoplastic
RTP Company RTP 200 D TFE 15 Nylon 6/12 (PA), PTFE Lubricated;1.15;2.55;Thermoplastic
RTP Company RTP 200 D TFE 20 Nylon 6/12 (PA), PTFE Lubricated;1.19;2.41;Thermoplastic
RTP Company RTP 203 D HS GB 20 TFE 15 Nylon 6/12 (PA), Glass Fiber - Heat Stabilized - Glass Bead - PTFE Lubricated;1.53;7.93;Thermoplastic
RTP Company RTP 203 D TFE 10 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated;1.27;6.21;Thermoplastic
RTP Company RTP 205 D HS TFE 15 Nylon 6/12 (PA), Glass Fiber - Heat Stabilized - PTFE Lubricated;1.42;8.62;Thermoplastic
RTP Company RTP 205 D MS 5 Nylon 6/12 (PA), Glass Fiber - Molybdenum Disulfide;1.34;8.96;Thermoplastic
RTP Company RTP 205 D MS UV Nylon 6/12 (PA), Glass Fiber - Molybdenum Disulfide - UV Stabilized;1.35;9.31;Thermoplastic
RTP Company RTP 205 D TFE 15 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated;1.42;9.31;Thermoplastic
RTP Company RTP 205 D TFE 20 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated;1.46;9.31;Thermoplastic
RTP Company RTP 205 D TFE 5 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated;1.32;8.27;Thermoplastic
RTP Company RTP 281 D TFE 10 Nylon 6/12 (PA), Carbon Fiber - PTFE Lubricated;1.17;7.93;Thermoplastic
RTP Company RTP 283 D TFE 15 Nylon 6/12 (PA), Carbon Fiber - PTFE Lubricated;1.26;14.8;Thermoplastic
RTP Company RTP 283 D TFE 15 SI 2 Nylon 6/12 (PA), Carbon Fiber - PTFE Lubricated - Silicone Lubricated;1.25;13.8;Thermoplastic
RTP Company RTP 285 D SI 2 Nylon 6/12 (PA), Carbon Fiber - Silicone Lubricated;1.20;19.7;Thermoplastic
RTP Company RTP 200 D AR 10 TFE 15 Nylon 6/12 (PA), Aramid Fiber - PTFE Lubricated;1.18;3.10;Thermoplastic
RTP Company RTP 203 D Nylon 6/12 (PA), Glass Fiber;1.22;6.89;Thermoplastic
RTP Company RTP 207 D Nylon 6/12 (PA), Glass Fiber;1.38;11.0;Thermoplastic
RTP Company RTP 209 D Nylon 6/12 (PA), Glass Fiber;1.51;15.9;Thermoplastic
RTP Company RTP 200 D Nylon 6/12 (PA), Unfilled;1.06;2.41;Thermoplastic
RTP Company RTP 287 D Nylon 6/12 (PA), Carbon Fiber;1.26;27.6;Thermoplastic
RTP Company RTP 205.3 D Nylon 6/12 (PA), Glass Fiber;1.32;9.31;Thermoplastic
RTP Company RTP 285 D Nylon 6/12 (PA), Carbon Fiber;1.21;19.3;Thermoplastic
RTP Company RTP 200 D AR 10 TFE 10 Nylon 6/12 (PA), Aramid Fiber - PTFE Lubricated;1.16;3.10;Thermoplastic
RTP Company RTP 201 D TFE 5 Nylon 6/12 (PA), Glass Fiber - PTFE Lubricated;1.14;4.14;Thermoplastic
RTP Company RTP 207.3 D Nylon 6/12 (PA), Glass Fiber;1.42;11.0;Thermoplastic
RTP Company RTP 282 D TFE 15 Nylon 6/12 (PA), Carbon Fiber - PTFE Lubricated - Preliminary Data;1.24;12.4;Thermoplastic
RTP Company RTP 207 D MS Nylon 6/12 (PA), Glass Fiber - Molybdenum Disulfide;1.45;11.4;Thermoplastic
RTP Company RTP 200 D TFE 18 SI 2 Nylon 6/12 (PA), PTFE Lubricated - Silicone Lubricated;1.18;2.07;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFL36R Nylon 6/12 (Global);1.42;8.70;Thermoplastic
SABIC LNP™ LUBRICOMP™ IBI16 Nylon 6/12 (Global);1.30;3.30;Thermoplastic
SABIC LNP™ LUBRICOMP™ IZL33 Nylon 6/12 (Global);1.29;3.38;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF006 Nylon 6/12 (Americas);1.31;9.94;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF006 Nylon 6/12 (Europe);1.29;7.80;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFL21 Nylon 6/12 (Americas);1.17;3.56;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFL21 Nylon 6/12 (Asia);1.17;3.62;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFL36 Nylon 6/12 (Europe);1.41;7.00;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFL36 Nylon 6/12 (Americas);1.45;10.13;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF004 Nylon 6/12 (Americas);1.22;6.81;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF004 Nylon 6/12 (Asia);1.22;5.90;Thermoplastic
SABIC LNP™ THERMOTUF™ IX02582 Nylon 6/12 (Americas);1.41;11.95;Thermoplastic
SABIC LNP™ LUBRICOMP™ IAL12 Nylon 6/12 (Americas);1.12;3.01;Thermoplastic
SABIC LNP™ LUBRICOMP™ IAL12 Nylon 6/12 (Asia);1.13;3.10;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFL36L Nylon 6/12 (Global);1.44;9.04;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF006L Nylon 6/12 (Global);1.31;8.75;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF007 Nylon 6/12 (Global);1.30;8.89;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFL34 Nylon 6/12 (Global);1.35;6.99;Thermoplastic
SABIC LNP™ LUBRICOMP™ IL004 Nylon 6/12 (Global);1.18;2.12;Thermoplastic
SABIC LNP™ THERMOCOMP™ IX04513C Nylon 6/12 (Global);1.29;8.56;Thermoplastic
SABIC LNP™ STAT-KON™ IS000XXL Nylon 6/12 (Global);1.18;3.05;Thermoplastic
SABIC LNP™ LUBRICOMP™ IBP34 Nylon 6/12 (Global);1.32;2.71;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF003 Nylon 6/12 (Global);1.17;5.48;Thermoplastic
SABIC LNP™ LUBRICOMP™ IFP36 Nylon 6/12 (Global);1.44;9.71;Thermoplastic
SABIC LNP™ THERMOCOMP™ IF00C Nylon 6/12 (Global);1.67;20.75;Thermoplastic
SABIC LNP™ COLORCOMP™ I1000 Nylon 6/12 (Global);1.06;2.39;Thermoplastic
Shakespeare Isocor™ HG26SI medium viscosity PA-612;1.04;2.30;Thermoplastic
Solvay Specialty Polymers Tribocomp PA612 CF30 TS12;1.22;19.0;Thermoplastic
Xenia Materials XEGLASS 22-G50 Nylon 6.12, 50% Glass Fiber Reinforced;1.51;15.0;Thermoplastic
Zell-Metall Engineering Plastics Zellamid 1115 at 50% RH;1.13;2.00;Thermoplastic
Mitsubishi Chemical Advanced Materials Altron™ PC 1000 Extruded, Unfilled, Polycarbonate (ASTM Product Data Sheet);1.20;2.21;Thermoplastic
Aclo Accucomp Polycarbonate POL050L Low Viscosity;1.20;1.80;Thermoplastic
Aclo Accuguard Polycarbonate POL050G10HIV0L Glass Reinforced High Impact Flame Retardant;1.28;2.90;Thermoplastic
Aclo Acculoy POL062L Polycarbonate PET Alloy;1.22;1.70;Thermoplastic
Aclo Acculoy POL063L Polycarbonate PET Alloy;1.21;1.70;Thermoplastic
Aclo Acculoy PCA083L Polycarbonate ABS Alloy;1.11;1.70;Thermoplastic
Aclo Accutech Polycarbonate POL050G10L Glass Reinforced;1.26;2.80;Thermoplastic
Aclo Accutech Polycarbonate POL050G20L Glass Reinforced;1.33;3.90;Thermoplastic
Aclo Accutech Polycarbonate POL050G30L Glass Reinforced;1.41;4.90;Thermoplastic
Aclo Accutech Polycarbonate POL050G40L Glass Reinforced;1.50;5.50;Thermoplastic
Aclo Accutech Polycarbonate POL051G10L Glass Reinforced;1.26;2.70;Thermoplastic
Aclo Accutech Polycarbonate POL051G20L Glass Reinforced;1.34;4.10;Thermoplastic
Aclo Accutech Polycarbonate POL051G30L Glass Reinforced;1.42;5.40;Thermoplastic
Aclo Accutech Polycarbonate POL051G40L Glass Reinforced;1.50;5.80;Thermoplastic
Mocom (ALBIS) ALCOM LB PC 1000 14073 WT1164-11 PC, special filler;1.25;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD PC 1000 UV 14012 GY1016-14 PC, special filler, UV stabilized;1.19;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD PC 1000 UV 14107 GY1213-14 PC, special filler, UV stabilized;1.18;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD PC 2020 UV 17027 WT1022-17 PC, 20% glass fibers, UV stabilized;1.33;6.00;Thermoplastic
Mocom (ALBIS) ALCOM LD2 PC 1000 15054 GY1096-15 PC, special filler;1.19;2.45;Thermoplastic
Mocom (ALBIS) ALCOM LG PC 1000 UV 14094 CC1323-08 PC;1.18;2.35;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/1 PC, 10% PTFE Filled;1.26;2.30;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/1 PTFE15 PC, 15% PTFE Filled;1.27;2.10;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/1.1 CF10 PC, 10% Carbon Fiber Reinforced;1.23;7.50;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/1.1 CF20 PC, 20% Carbon Fiber Reinforced;1.28;13.8;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/2813P.1 CF PC, 10% Carbon Fiber Reinforced;1.23;7.80;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/30 UV FR WT1030-08LD PC, Flame retardant, UV stabilized;1.19;2.55;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/3162.1 PC, 10% Glass Fiber, 20% Carbon fiber/PTFE Reinforced;1.36;10.7;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 WT1065-12LD2 PC, special filler;1.19;2.50;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 GF20 UV WT1105-13LD PC, 20% glass fibers, UV stabilized;1.34;6.00;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV CC1320-08LG PC, UV stabilized;1.20;2.40;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4.16 UV CC1321-08LG PC, UV stabilized;1.19;2.30;Thermoplastic
5LB PC;1.33;2.70;Thermoplastic
Mocom (ALBIS) ALCOM PWL 10/1 WT1130-09LB PC;1.32;2.50;Thermoplastic
Mocom (ALBIS) ALCOM PWL 10/1 W41-913LB PC;1.30;2.60;Thermoplastic
5LB PC;1.36;2.90;Thermoplastic
Mocom (ALBIS) ALCOM PWL 10/1.1AS UV WT1127-11LB PC, UV stabilized;1.36;2.69;Thermoplastic
Mocom (ALBIS) ALTECH PC A 1000/326 UV PC;1.20;2.35;Thermoplastic
Mocom (ALBIS) ALTECH PC A 1000/572 UV PC;1.21;2.40;Thermoplastic
Mocom (ALBIS) ALTECH PC ECO 1000/121 UV IM PC;1.20;2.30;Thermoplastic
Mocom (ALBIS) ALTECH PC ECO 2010/121 GF10 IM UV PC, 10% Glass Fiber Reinforced;1.30;3.90;Thermoplastic
Mocom (ALBIS) ALTECH PC ECO 2015/509 GF15 PC, 15% Glass Fiber Reinforced;1.30;5.40;Thermoplastic
Mocom (ALBIS) ALCOM LB PC 1000 16061 GY1068-16 PC;1.23;2.40;Thermoplastic
Mocom (ALBIS) ALCOM LD2 PC 1000 UV 16104 WT2287-09TL PC;1.20;2.20;Thermoplastic
Mocom (ALBIS) ALCOM LD2 PC 1000 UV 16104 WT2288-09TL PC;1.19;2.20;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/1 SV1115-08MCF PC;1.22;2.50;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/1 GF30 PTFE15 PC;1.55;9.00;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/1.1 CF10 GF20 PC, 10% Carbon Fibers, 20% Glass Fiber Reinforced;1.39;10.5;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/1.1 CF30 PC, 30% Carbon Fibers Reinforced;1.32;18.8;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/2566 PTFE20 PC, 20% PTFE Reinforced;1.31;2.10;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV CC1135-11LD PC;1.20;2.45;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/4 UV SV1204-08MCF PC;1.21;2.50;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/40 FR UV WT1182-10LB PC;1.33;2.83;Thermoplastic
Mocom (ALBIS) ALCOM PC 740/26 UV WT1407-04LB High Heat Polycarbonate;1.30;2.70;Thermoplastic
Mocom (ALBIS) ALTECH PBT+PC A 1000/106 PBT+PC;1.27;1.90;Thermoplastic
Mocom (ALBIS) ALTECH PC A 1000/227 UV PC;1.19;2.10;Thermoplastic
Mocom (ALBIS) ALTECH PC A 1000/228 UV PC;1.20;2.25;Thermoplastic
Mocom (ALBIS) ALTECH PC A 1000/500 PC;1.20;2.50;Thermoplastic
Mocom (ALBIS) ALTECH PC A 1000/502 UV WT1123-11LS PC;1.23;2.35;Thermoplastic
Mocom (ALBIS) ALTECH PC A 1000/620 UV PC;1.21;2.60;Thermoplastic
Mocom (ALBIS) ALTECH PC A 2020/500 PC, 20% Glass Fiber Reinforced;1.33;4.40;Thermoplastic
Mocom (ALBIS) ALTECH PC A 2030/100 GF30 PC, 30% Glass Fiber Reinforced;1.42;6.30;Thermoplastic
Mocom (ALBIS) ALTECH PC B 1000/576 PC;1.19;2.35;Thermoplastic
Mocom (ALBIS) ALTECH PC B 1000/588 PC;1.25;2.50;Thermoplastic
Mocom (ALBIS) ALTECH PC B 2010/100 PC, 30% Glass Fiber Reinforced;1.26;3.80;Thermoplastic
Mocom (ALBIS) ALTECH PC ECO 1000/170 PC;1.21;2.20;Thermoplastic
Mocom (ALBIS) ALTECH PC ECO 1000/521 PC;1.23;2.20;Thermoplastic
Mocom (ALBIS) ALTECH PC ECO 2020/140 PC, 20% Glass Fiber Reinforced;1.35;6.80;Thermoplastic
Mocom (ALBIS) ALTECH PC ECO 2030/200 GF30 PC, 30% Glass Fiber Reinforced;1.43;7.70;Thermoplastic
Mocom (ALBIS) ALTECH PC ECO 2030/500 GF30 PC, 30% Glass Fiber Reinforced;1.39;7.50;Thermoplastic
Mocom (ALBIS) ALTECH PC-HT A 1000/500 High Heat Polycarbonate;1.17;2.50;Thermoplastic
Aurora Kunststoffe AUROblend PC+PET HI black 9005 PC/PET Blend;1.20;2.05;Thermoplastic
Aurora Kunststoffe AUROlon PC FR black PC, Flame Retardant;1.26;2.35;Thermoplastic
Aurora Kunststoffe AUROlon PC GF10 FR black PC, 10% Glass Fiber Reinforced;1.26;3.60;Thermoplastic
Covestro Makrolon 3207 Polycarbonate;1.19;2.27;Thermoplastic
Covestro Makrolon EM 9417 Polycarbonate, 10% Glass Fiber;1.27;3.70;Thermoplastic
Covestro Makrolon RW 2405 Polycarbonate, 10% Glass Fiber;1.29;2.6;Thermoplastic
Covestro Apec 1797 High-Heat Polycarbonate;1.17;2.40;Thermoplastic
Covestro Apec FR1892 High-Heat Polycarbonate;1.15;2.45;Thermoplastic
Covestro Makrolon 1954 Polycarbonate;1.22;2.30;Thermoplastic
Covestro Makrolon SF810 Polycarbonate, Glass Fiber Reinforced;1.27;3.80;Thermoplastic
Covestro Makrolon XT5010 Polycarbonate;1.21;2.70;Thermoplastic
Covestro Makroblend UT305 PC/PET Blend;1.24;2.60;Thermoplastic
Covestro Makroblend UT4045 G PC/PBT Blend, 20% Glass Filled;1.40;6.50;Thermoplastic
Covestro Makroblend UT5205 PC/PBT Blend;1.22;2.00;Thermoplastic
Covestro Bayblend ET3032 FR Rubber Modified PC Blend, 10% Mineral Filled;1.30;3.95;Thermoplastic
Covestro Bayblend FR3000 PC/ABS Blend;1.18;2.70;Thermoplastic
Covestro Bayblend FR3005 HG PC/ABS Blend;1.18;2.80;Thermoplastic
Covestro Bayblend FR3005 BBS310 PC/ABS Blend;1.19;2.65;Thermoplastic
Covestro Bayblend FR3010 HF PC/ABS Blend;1.18;2.60;Thermoplastic
Covestro Bayblend FR3040 PC/ABS Blend;1.19;2.70;Thermoplastic
Covestro Bayblend FR3200 TV PC/ABS Blend;1.20;2.60;Thermoplastic
Covestro Bayblend M850 XF PC/ABS Blend;1.14;2.50;Thermoplastic
Covestro Bayblend T65 AT PC/ABS Blend;1.13;2.20;Thermoplastic
Covestro Bayblend T65 HI PC/ABS Blend;1.11;2.00;Thermoplastic
Covestro Bayblend T65 HG PC/ABS Blend;1.12;2.30;Thermoplastic
Covestro Bayblend T88 GF-30 Rubber Modified PC Blend, 31% Glass Filled;1.38;10.0;Thermoplastic
Covestro Bayblend W85 HI PC ASA Blend;1.16;2.25;Thermoplastic
Covestro Apec 1803 Polycarbonate;1.15;2.40;Thermoplastic
